"","date","ID_RSSD","Name","total_interest_income","total_noninterest_income","total_interest_expense","total_noninterest_expense","chargeoffs","total_loans_and_leases","Assets"
"228",20031231,1068191,"HUNTINGTON BSHRS              ",0.0109632278073132,0.0080059761413686,0.00345375848398173,0.0112524423744882,0.313799515481162,21701117,"   30,565,542"
"229",20031231,1069778,"PNC FNCL SVC GROUP            ",0.00969059328191365,0.0117412331771715,0.00234896811342948,0.0125534238324829,0.189583001003856,36002173,"   68,193,348"
"230",20031231,1070345,"FIFTH THIRD BC                ",0.0111311098382155,0.00617492136507256,0.0026779559418388,0.00692281185362921,0.210653905031234,53888391,"   91,143,023"
"231",20031231,1073757,"BANK OF AMER CORP             ",0.010055372624094,0.0065642108224776,0.00414014503894019,0.00717121452681254,0.256272531655307,380465278,"  736,382,656"
"232",20031231,1074156,"BB&T CORP                     ",0.012776127696966,0.00528973047769568,0.00304934595042262,0.00811314777530137,0.140765941463252,61691059,"   90,466,613"
"233",20031231,1111435,"STATE STREET CORP             ",0.00430307903557318,0.014866326612388,0.00189608468428834,0.00946084247315602,0,6751979,"   87,534,065"
"234",20031231,1119794,"U S BC                        ",0.0119079065541033,0.0039860317191974,0.00244656234481155,0.00493591707786101,0.289849110624784,121546000,"  189,286,000"
"235",20031231,1132449,"CITIZENS FNCL GROUP           ",0.0103406764877171,0.00261682228469864,0.00289611581021202,0.00541312898955436,0.0888435790248173,42350701.1868132,"   77,707,015"
"236",20031231,1199611,"NORTHERN TR CORP              ",0.00618728418817456,0.00950702907802098,0.0029007599075642,0.00837982027240272,0.0283597494176857,17510733,"   41,450,173"
"237",20031231,1245415,"BANKMONT FC                   ",0.00802830377422521,0.00545708595726802,0.00239854448817139,0.00843782898602734,0.260425027012731,18969759,"   38,766,844"
"238",20031231,1275216,NA,NA,NA,NA,NA,NA,NA,NA
"239",20031231,1378434,"UNIONBANCAL CORP              ",0.0102396613279694,0.00482305156975417,0.000984187684233634,0.00864901764460511,0.122991156606255,26032766,"   42,487,831"
"240",20031231,1562859,NA,NA,NA,NA,NA,NA,NA,NA
"241",20031231,1574834,NA,NA,NA,NA,NA,NA,NA,NA
"242",20031231,1575569,NA,NA,NA,NA,NA,NA,NA,NA
"243",20031231,1951350,"CITIGROUP                     ",0.0116777106908686,0.00751088580035948,0.00327523353839143,0.00874503177134756,0.603846742513137,490025000,"1,264,032,000"
"244",20031231,2162966,NA,NA,NA,NA,NA,NA,NA,NA
"245",20031231,2277860,NA,NA,NA,NA,NA,NA,NA,NA
"246",20031231,2380443,NA,NA,NA,NA,NA,NA,NA,NA
"247",20031231,2816906,"TAUNUS CORP                   ",0.00559416559416559,0.00532303732303732,0.00513427713427713,0.00485285285285285,0.39676916536772,21171000,"  291,375,000"
"248",20031231,3232316,NA,NA,NA,NA,NA,NA,NA,NA
"249",20031231,3242838,NA,NA,NA,NA,NA,NA,NA,NA
"250",20031231,3587146,NA,NA,NA,NA,NA,NA,NA,NA
"251",20031231,3606542,NA,NA,NA,NA,NA,NA,NA,NA
"252",20031231,3846375,NA,NA,NA,NA,NA,NA,NA,NA
"253",20031231,3981856,NA,NA,NA,NA,NA,NA,NA,NA
"254",20031231,4846998,NA,NA,NA,NA,NA,NA,NA,NA
"255",20031231,5006575,NA,NA,NA,NA,NA,NA,NA,NA
"256",20031231,5280254,NA,NA,NA,NA,NA,NA,NA,NA
"257",20040331,1037003,"M&T BK CORP                   ",0.0107437606821465,0.00394906957126625,0.00249503860523823,0.00718180580605156,0.0820262014581475,35843425,"   50,832,480"
"258",20040331,1039502,"J P MORGAN CHASE & CO         ",0.00683828541040947,0.00761848409268511,0.0033055457770654,0.00763096727160152,0.263934742824562,217478000,"  801,078,000"
"259",20040331,1068025,"KEYCORP                       ",0.0111670051945643,0.00513675907395639,0.00331578262974253,0.00784361755879021,0.237627508608861,62795760,"   84,023,602"
"260",20040331,1068191,"HUNTINGTON BSHRS              ",0.0104418139527746,0.00681027285782886,0.00312366035763223,0.0091502148986188,0.171203914327291,21709784,"   31,214,021"
"261",20040331,1069778,"PNC FNCL SVC GROUP            ",0.00898150820247513,0.0121591461318835,0.00232373635511653,0.0121339583693909,0.195872966693295,38311055,"   74,123,297"
"262",20040331,1070345,"FIFTH THIRD BC                ",0.0108909413316938,0.00608679769739773,0.00244948881499753,0.00707317153836445,0.160746480985068,54688600,"   93,732,210"
"263",20040331,1073757,"BANK OF AMER CORP             ",0.010252309126716,0.00461085017311886,0.00338028570534427,0.00662382793051742,0.233124727996728,383182431,"  819,841,647"
"264",20040331,1074156,"BB&T CORP                     ",0.0114598194303288,0.00507183259477737,0.00290222356764932,0.00782360247269287,0.113334129703975,63220144,"   94,281,503"
"265",20040331,1111435,"STATE STREET CORP             ",0.00413880418305382,0.0109056963288269,0.00195060753798511,0.00977151002501484,0,6206833,"   92,895,673"
"266",20040331,1119794,"U S BC                        ",0.0117552435539036,0.00688156257646036,0.00253158626290391,0.00759267646400441,0.25346139453661,120255000,"  192,093,000"
"267",20040331,1132449,"CITIZENS FNCL GROUP           ",0.0104786931805436,0.00250071860732853,0.00295262116945902,0.00543559269326649,0.10849588329904,45436747,"   80,238,536"
"268",20040331,1199611,"NORTHERN TR CORP              ",0.00633292583089816,0.0106135058298384,0.00288472300424544,0.00939913712423344,0.0235685938887839,17294201,"   40,178,901"
"269",20040331,1245415,"HARRIS FC                     ",0.00773358985175241,0.00531854287558925,0.0022534131745024,0.00819920162608384,0.121117661173933,19486836,"   40,591,757"
"270",20040331,1275216,NA,NA,NA,NA,NA,NA,NA,NA
"271",20040331,1378434,"UNIONBANCAL CORP              ",0.0096193675242644,0.00463028205024814,0.000958219009297807,0.00811728217186649,0.0843090479484977,26063632,"   46,103,239"
"272",20040331,1562859,NA,NA,NA,NA,NA,NA,NA,NA
"273",20040331,1574834,NA,NA,NA,NA,NA,NA,NA,NA
"274",20040331,1575569,NA,NA,NA,NA,NA,NA,NA,NA
"275",20040331,1951350,"CITIGROUP                     ",0.0120082787450734,0.00757215251166713,0.00337130414521654,0.00874702392472323,0.594121510867571,506967000,"1,317,591,000"
"276",20040331,2162966,NA,NA,NA,NA,NA,NA,NA,NA
"277",20040331,2277860,NA,NA,NA,NA,NA,NA,NA,NA
"278",20040331,2380443,NA,NA,NA,NA,NA,NA,NA,NA
"279",20040331,2816906,"TAUNUS CORP                   ",0.00585234628312173,0.00386593346556291,0.00479233226837061,0.00415988693183843,0.228418738956169,23203000,"  336,788,000"
"280",20040331,3232316,"HSBC NORTH AMER HOLD          ",0.013899421297039,0.00646868992498493,0.00457124215239952,0.0078648709683717,0.666126611763355,162994539,"  271,633,827"
"281",20040331,3242838,NA,NA,NA,NA,NA,NA,NA,NA
"282",20040331,3587146,NA,NA,NA,NA,NA,NA,NA,NA
"283",20040331,3606542,NA,NA,NA,NA,NA,NA,NA,NA
"284",20040331,3846375,NA,NA,NA,NA,NA,NA,NA,NA
"285",20040331,3981856,NA,NA,NA,NA,NA,NA,NA,NA
"286",20040331,4846998,NA,NA,NA,NA,NA,NA,NA,NA
"287",20040331,5006575,NA,NA,NA,NA,NA,NA,NA,NA
"288",20040331,5280254,NA,NA,NA,NA,NA,NA,NA,NA
"289",20040630,1037003,"M&T BK CORP                   ",0.010761395392292,0.00458233833954883,0.00243417108196308,0.00697942240971938,0.0860475176314087,36904028,"   52,093,709"
"290",20040630,1039502,"J P MORGAN CHASE & CO         ",0.00666819115073683,0.00709007377443098,0.00321364502918327,0.011613389209343,0.247177648395342,225344000,"  817,763,000"
"291",20040630,1068025,"KEYCORP                       ",0.0106139376252905,0.00507595788846679,0.00321051509928755,0.00785315922518427,0.233585829072489,63102715,"   85,794,644"
"292",20040630,1068191,"HUNTINGTON BSHRS              ",0.0102956750745456,0.00720942127937579,0.0030445841443485,0.00894716005608252,0.140060404341546,22021927,"   31,485,745"
"293",20040630,1069778,"PNC FNCL SVC GROUP            ",0.00899421363241875,0.0123083325383036,0.00241538661402818,0.0125182258697797,0.0950774962304374,39895876,"   73,141,914"
"294",20040630,1070345,"FIFTH THIRD BC                ",0.0108169722700046,0.00747958926611847,0.00237827197254983,0.0078917484688021,0.135277759609839,56326332,"   95,613,539"
"295",20040630,1073757,"BANK OF AMER CORP             ",0.0104725518406842,0.00537482028140912,0.00329505594555628,0.00691620498196688,0.236304691351901,510423637,"1,039,764,440"
"296",20040630,1074156,"BB&T CORP                     ",0.011551311641266,0.00589713955641049,0.0028937411001471,0.00774069814264205,0.106528363114396,67122134.4444444,"   97,348,285"
"297",20040630,1111435,"STATE STREET CORP             ",0.00433011725256479,0.0110962992383308,0.00192800197620681,0.0101232903843315,0,6231939,"   94,139,945"
"298",20040630,1119794,"U S BC                        ",0.0117552436524208,0.00745623718656363,0.00243810124586027,0.00650580875781948,0.222740117582096,123148000,"  190,230,000"
"299",20040630,1132449,"CITIZENS FNCL GROUP           ",0.010548238412242,0.00276719023033802,0.00288250400401463,0.00546300674095125,0.118266106486551,48793354,"   82,271,178"
"300",20040630,1199611,"NORTHERN TR CORP              ",0.00594336793499105,0.0101334509938034,0.00287174019063556,0.00874611445606151,0.00343411568260206,17326149,"   43,279,333"
"301",20040630,1245415,"HARRIS FC                     ",0.00793598915682533,0.00472395660971401,0.00227001122950966,0.00789226510241053,0.167203530664003,20588082,"   40,938,564"
"302",20040630,1275216,NA,NA,NA,NA,NA,NA,NA,NA
"303",20040630,1378434,"UNIONBANCAL CORP              ",0.0094920904675514,0.00719857814748969,0.000895076029038097,0.00814834379868334,0.0892932468307965,26741104,"   46,352,487"
"304",20040630,1562859,NA,NA,NA,NA,NA,NA,NA,NA
"305",20040630,1574834,NA,NA,NA,NA,NA,NA,NA,NA
"306",20040630,1575569,NA,NA,NA,NA,NA,NA,NA,NA
"307",20040630,1951350,"CITIGROUP                     ",0.0115790996213575,0.00779052649065423,0.00353079835711544,0.0139663804411958,0.498463383554456,533640000,"1,396,568,000"
"308",20040630,2162966,NA,NA,NA,NA,NA,NA,NA,NA
"309",20040630,2277860,NA,NA,NA,NA,NA,NA,NA,NA
"310",20040630,2380443,NA,NA,NA,NA,NA,NA,NA,NA
"311",20040630,2816906,"TAUNUS CORP                   ",0.00636103369167472,0.00387413179632052,0.00533720114517566,0.00451876710337549,0.113229600409088,27378000,"  316,458,000"
"312",20040630,3232316,"HSBC NORTH AMER HOLD          ",0.0132616778569524,0.00528789201551654,0.00425181610087244,0.00699225046990941,0.6357495523509,173231109,"  298,346,864"
"313",20040630,3242838,NA,NA,NA,NA,NA,NA,NA,NA
"314",20040630,3587146,NA,NA,NA,NA,NA,NA,NA,NA
"315",20040630,3606542,NA,NA,NA,NA,NA,NA,NA,NA
"316",20040630,3846375,NA,NA,NA,NA,NA,NA,NA,NA
"317",20040630,3981856,NA,NA,NA,NA,NA,NA,NA,NA
"318",20040630,4846998,NA,NA,NA,NA,NA,NA,NA,NA
"319",20040630,5006575,NA,NA,NA,NA,NA,NA,NA,NA
"320",20040630,5280254,NA,NA,NA,NA,NA,NA,NA,NA
"321",20040930,1037003,"M&T BK CORP                   ",0.0110245070140243,0.00420474635495747,0.00271846147155534,0.00726783002974272,0.0629790882147799,37610897,"   52,886,900"
"322",20040930,1039502,"JPMORGAN CHASE & CO           ",0.00860980843571498,0.00587982632816528,0.00353544980144387,0.00811264953195915,0.264255248171182,419670000,"1,138,469,000"
"323",20040930,1068025,"KEYCORP                       ",0.0108095979959301,0.00493083224350307,0.00334205027255813,0.00823296713621238,0.175245032210172,64375006,"   88,086,347"
"324",20040930,1068191,"HUNTINGTON BSHRS              ",0.0106264904704367,0.00570705183882627,0.00330714547714562,0.00857562138428334,0.117300231468423,22477364,"   31,807,491"
"325",20040930,1069778,"PNC FNCL SVC GROUP            ",0.0088637397959057,0.0106327314563015,0.00251325362943316,0.0126783362348931,0.060253606550711,43331846,"   77,310,144"
"326",20040930,1070345,"FIFTH THIRD BC                ",0.010965665800624,0.00569133690945508,0.00279525289849008,0.00666355189990294,0.125653898372495,57679070,"   98,293,074"
"327",20040930,1073757,"BANK OF AMER CORP             ",0.0105103378005148,0.00464758422848428,0.00360087528685482,0.0064161715038338,0.192657134749334,512000244,"1,089,312,372"
"328",20040930,1074156,"BB&T CORP                     ",0.0118403483794615,0.00543799388145105,0.00309849581014674,0.00731778805515061,0.107423472905796,66878307,"   97,880,397"
"329",20040930,1111435,"STATE STREET CORP             ",0.00466579380244518,0.009563794993514,0.00254964568204427,0.00901594949320685,0,5384491,"  100,526,517"
"330",20040930,1119794,"U S BC                        ",0.0119412582190786,0.00746199000228164,0.00273900147269295,0.00788875982659559,0.208750633491807,124311000,"  192,844,000"
"331",20040930,1132449,"CITIZENS FNCL GROUP           ",0.0104669040713836,0.00295084759219399,0.00326351658512074,0.0059591736205787,0.116575217256768,106194073.911111,"  134,436,100"
"332",20040930,1199611,"NORTHERN TR CORP              ",0.00679732094511265,0.00990894677258732,0.00341369330396823,0.00919483863058203,0.00861373231136083,17506929,"   41,110,020"
"333",20040930,1245415,"HARRIS FC                     ",0.00865659189268357,0.00431526362385347,0.00273310712426368,0.00886373195790127,0.0635482790074275,21487600,"   39,939,159"
"334",20040930,1275216,NA,NA,NA,NA,NA,NA,NA,NA
"335",20040930,1378434,"UNIONBANCAL CORP              ",0.00977124224966691,0.00467162787755177,0.00106646930210375,0.00797770822362455,0.0613499723585693,28135302,"   47,041,204"
"336",20040930,1562859,NA,NA,NA,NA,NA,NA,NA,NA
"337",20040930,1574834,NA,NA,NA,NA,NA,NA,NA,NA
"338",20040930,1575569,NA,NA,NA,NA,NA,NA,NA,NA
"339",20040930,1951350,"CITIGROUP                     ",0.0118081185949153,0.00637149734712374,0.00406458789575609,0.00824681842798809,0.465242381520443,553260000,"1,436,554,000"
"340",20040930,2162966,NA,NA,NA,NA,NA,NA,NA,NA
"341",20040930,2277860,NA,NA,NA,NA,NA,NA,NA,NA
"342",20040930,2380443,NA,NA,NA,NA,NA,NA,NA,NA
"343",20040930,2816906,"TAUNUS CORP                   ",0.00876854525540177,0.00422558000597431,0.00765147366324803,0.00376506024096386,0.2672147995889,24325000,"  321,376,000"
"344",20040930,3232316,"HSBC NORTH AMER HOLD          ",0.0137062302644669,0.00460748059974519,0.0050196874007952,0.00691689647931813,0.590771193469323,189522274,"  315,562,479"
"345",20040930,3242838,"REGIONS FC                    ",0.0112617526151084,0.00533651126728287,0.00298668475887279,0.00925389319528062,0.118373173922922,58684749,"   83,630,855"
"346",20040930,3587146,NA,NA,NA,NA,NA,NA,NA,NA
"347",20040930,3606542,NA,NA,NA,NA,NA,NA,NA,NA
"348",20040930,3846375,NA,NA,NA,NA,NA,NA,NA,NA
"349",20040930,3981856,NA,NA,NA,NA,NA,NA,NA,NA
"350",20040930,4846998,NA,NA,NA,NA,NA,NA,NA,NA
"351",20040930,5006575,NA,NA,NA,NA,NA,NA,NA,NA
"352",20040930,5280254,NA,NA,NA,NA,NA,NA,NA,NA
"353",20041231,1037003,"M&T BK CORP                   ",0.0115028657379161,0.00420110262958563,0.00314996276543969,0.00655712857135328,0.0896175844477022,38142068,"   52,938,721"
"354",20041231,1039502,"JPMORGAN CHASE & CO           ",0.00852194170998783,0.00672716651919036,0.00391705148766729,0.00823246184050437,0.362829560524144,431332000,"1,157,248,000"
"355",20041231,1068025,"KEYCORP                       ",0.0108061549252298,0.00476034680749163,0.00355022768729735,0.00777937344618454,0.259365526860705,66716268,"   90,653,059"
"356",20041231,1068191,"HUNTINGTON BSHRS              ",0.0112260918670826,0.0053526741984246,0.00412784158540855,0.0086211155689094,0.136438169739796,23261086,"   32,566,899"
"357",20041231,1069778,"PNC FNCL SVC GROUP            ",0.00930780237698271,0.0112062815570905,0.00300437245876667,0.0118926885615319,0.0599273802793095,44845945,"   79,742,776"
"358",20041231,1070345,"FIFTH THIRD BC                ",0.011712248566474,0.00560442436256197,0.0034563598899044,0.00996818287288465,0.140186285394694,59440194,"   94,455,731"
"359",20041231,1073757,"BANK OF AMER CORP             ",0.0105800907370105,0.00627717133477308,0.00438190063050703,0.00655317488260827,0.214650961782552,524045637,"1,112,011,068"
"360",20041231,1074156,"BB&T CORP                     ",0.0118184266365715,0.00525848319847445,0.00340083197423792,0.00701540676487706,0.121279897388106,67444813,"  100,508,641"
"361",20041231,1111435,"STATE STREET CORP             ",0.0056648884289205,0.0109440337315447,0.00336589001916722,0.0105429365869902,0,5675395,"   94,047,042"
"362",20041231,1119794,"U S BC                        ",0.0122468017057569,0.00748062571756602,0.00305939396424471,0.00810747088732163,0.184616110093762,127237000,"  195,104,000"
"363",20041231,1132449,"CITIZENS FNCL GROUP           ",0.0105721550987393,0.00263827741867344,0.00329575762557942,0.00573533387929728,0.115173020958951,86257180,"  136,778,262"
"364",20041231,1199611,"NORTHERN TR CORP              ",0.00722700798136966,0.00968107430114701,0.00390143360744789,0.00881433691376291,0.00554230001856979,17808491,"   45,276,690"
"365",20041231,1245415,"HARRIS FC                     ",0.00888969190865775,0.00459031024849463,0.00323867013708321,0.00788680737502178,0.0273114242644801,22437497,"   41,814,385"
"366",20041231,1275216,NA,NA,NA,NA,NA,NA,NA,NA
"367",20041231,1378434,"UNIONBANCAL CORP              ",0.0102860494561612,0.00515328422964719,0.00132729053195401,0.00835127585373606,0.0657316129698138,29725423,"   48,101,752"
"368",20041231,1562859,NA,NA,NA,NA,NA,NA,NA,NA
"369",20041231,1574834,NA,NA,NA,NA,NA,NA,NA,NA
"370",20041231,1575569,NA,NA,NA,NA,NA,NA,NA,NA
"371",20041231,1951350,"CITIGROUP                     ",0.0119621238716233,0.00714978293256322,0.00448891281658054,0.0087561426075449,0.461870619965048,568774000,"1,484,101,000"
"372",20041231,2162966,NA,NA,NA,NA,NA,NA,NA,NA
"373",20041231,2277860,"CAPITAL ONE FC                ",0.0224480626964112,0.0273672999672262,0.00833271392185517,0.0247191647275754,1.20094998236959,36414360,"   53,747,255"
"374",20041231,2380443,NA,NA,NA,NA,NA,NA,NA,NA
"375",20041231,2816906,"TAUNUS CORP                   ",0.00999777233236801,0.00454741219276751,0.00937996584242964,0.00555431796242667,0.195071868583162,29220000,"  336,675,000"
"376",20041231,3232316,"HSBC NORTH AMER HOLD          ",0.0139693801224005,0.00502976558119011,0.00537823440152056,0.00720587388095712,0.634626784382662,206119255,"  339,631,534"
"377",20041231,3242838,"REGIONS FC                    ",0.0114246488724066,0.00521306684784176,0.00330909501284216,0.00866246674959634,0.127015492048747,59251040,"   84,366,269"
"378",20041231,3587146,NA,NA,NA,NA,NA,NA,NA,NA
"379",20041231,3606542,NA,NA,NA,NA,NA,NA,NA,NA
"380",20041231,3846375,NA,NA,NA,NA,NA,NA,NA,NA
"381",20041231,3981856,NA,NA,NA,NA,NA,NA,NA,NA
"382",20041231,4846998,NA,NA,NA,NA,NA,NA,NA,NA
"383",20041231,5006575,NA,NA,NA,NA,NA,NA,NA,NA
"384",20041231,5280254,NA,NA,NA,NA,NA,NA,NA,NA
"385",20050331,1037003,"M&T BK CORP                   ",0.0118454992425105,0.00417880173365045,0.00364216241409976,0.00665239389422553,0.0694217859628594,38580108,"   53,887,218"
"386",20050331,1039502,"JPMORGAN CHASE & CO           ",0.00902313068348178,0.00787996316743118,0.00458879492151862,0.00842820831618299,0.241483781079641,427772000,"1,178,305,000"
"387",20050331,1068025,"KEYCORP                       ",0.0118367810124177,0.00522024404017885,0.00421346529458956,0.00834135044817539,0.115258225458409,68079306,"   89,927,405"
"388",20050331,1068191,"HUNTINGTON BSHRS              ",0.0117314574919396,0.00514077792501984,0.00434877253305534,0.00795442812847103,0.154673167985626,24059118,"   32,175,286"
"389",20050331,1069778,"PNC FNCL SVC GROUP            ",0.00963968869211977,0.0117621344981449,0.00356940279190534,0.0119788674681845,0.0485360332577871,45924643,"   83,392,942"
"390",20050331,1070345,"FIFTH THIRD BC                ",0.0113974809021179,0.00551259548941049,0.00383928181993782,0.00685693412009546,0.122266478072502,65075891,"  102,712,960"
